# Benchmark Case 4 Acceleration Results: Denoted by grid and degree of freedom
Time,1001_1,1001_2,1001_3,1001_4,1001_5,1001_6,1009_1,1009_2,1009_3,1009_4,1009_5,1009_6,1021_1,1021_2,1021_3,1021_4,1021_5,1021_6
2.817,598.882773128,-1.26471735914,-5.01223929034,0.00984090731676,-0.0308475851837,0.0124643260901,605.836994438,-0.403270780242,17.1085205634,0.00054119308884,-0.110172718051,0.0114248605739,665.98473142,-0.554753710181,-32.0569993983,-0.00201845651546,0.198557143266,-0.0132255867715
2.818,597.997936051,-1.23296662411,-4.58054880563,0.0100083003664,-0.0257756404538,0.0120124482985,605.927135124,-0.398959260148,17.1399785725,0.00064094032814,-0.111806381105,0.0112572279852,666.838486764,-0.496250604317,-32.4215970529,-0.00229295897988,0.200677892641,-0.0127296365961
2.819,597.123532666,-1.19424372331,-4.14501297301,0.010088619663,-0.0205897283088,0.0114678031186,606.079074712,-0.393162175384,17.1812428326,0.000792867917225,-0.113315396716,0.0109959837247,667.553128225,-0.418340542702,-32.7098878123,-0.00257107618998,0.202152486482,-0.0120557856967
2.82,596.260942633,-1.14891985276,-3.70795952707,0.0100829217766,-0.0153213496308,0.0108355996055,606.292749663,-0.385739166542,17.2357386797,0.00099504725762,-0.114697011547,0.0106439602294,668.134768532,-0.321621787533,-32.9227138385,-0.00285074512187,0.202990483238,-0.0112098698952
2.821,595.411753241,-1.09741026117,-3.27185972852,0.00999356961349,-0.0100045560725,0.0101215170363,606.56759733,-0.376504563025,17.3066641921,0.00124447329462,-0.115948114748,0.0102049476929,668.590115972,-0.206953261893,-33.0620368575,-0.0031294584168,0.20321121659,-0.0102000265983
2.822,594.577789561,-1.04017075835,-2.83930447139,0.00982417719111,-0.00467561144841,0.00933166196898,606.902503229,-0.365235485516,17.3969023043,0.00153711484087,-0.117065288881,0.00968365235207,668.926335888,-0.0754480139858,-33.1308809635,-0.00340427504818,0.202843263285,-0.00903662026508
2.823,593.761140782,-0.977694270771,-2.41297789923,0.00957953230321,0.000627393238047,0.00847252947197,607.295754971,-0.351681619139,17.5089399351,0.00186798524776,-0.118044879937,0.00908564310406,669.150910953,0.0715373333337,-33.1332584092,-0.00367184389338,0.201923763453,-0.00773213284837
2.824,592.964181636,-0.910507448353,-1.99562884067,0.0092654985327,0.0058649668102,0.00755096829304,607.745004635,-0.335576365582,17.6447959459,0.00223123226958,-0.118883085152,0.00841728718534,669.271502922,0.232417042341,-33.0740800202,-0.00392844031372,0.200497608303,-0.00630102053291
2.825,592.189587914,-0.839167316724,-1.59004042688,0.00888889846083,0.0109966816306,0.00657414952073,608.247241232,-0.316649042994,17.8059595208,0.00262024557908,-0.119576056911,0.00768567581978,669.295818387,0.405394449189,-32.9590521297,-0.00417001552805,0.198616512323,-0.00475953873779
2.826,591.44034521,-0.764257960644,-1.19899830064,0.00845738027895,0.0159816677075,0.00554953810538,608.798774691,-0.294637771981,17.9933402972,0.00302778003152,-0.120120020523,0.00689854090008,669.23148099,0.588483628928,-32.7945621444,-0.00439225824048,0.196337988975,-0.00312553796502
