# Benchmark Case 1b Acceleration Results: Denoted by grid and degree of freedom
Time,1001_1,1001_2,1001_3,1001_4,1001_5,1001_6,1009_1,1009_2,1009_3,1009_4,1009_5,1009_6,1021_1,1021_2,1021_3,1021_4,1021_5,1021_6
0.0,616.97292489,-0.480298963887,-0.480298963929,2.41419384721e-15,-0.00122786717445,0.00122786717425,616.97292489,0.0108479058129,0.0108479058489,7.76786541499e-15,-0.00122786717439,0.00122786717428,616.97292489,0.747568210461,0.747568210352,5.55553650191e-15,-0.00122786717401,0.0012278671745
0.001,616.97292489,-0.480298963889,-0.480298963931,-5.19640363142e-15,-0.00122786717448,0.00122786717427,616.97292489,0.0108479058144,0.0108479058512,1.65780291484e-14,-0.0012278671744,0.00122786717429,616.97292489,0.747568210459,0.747568210349,-5.53468547961e-15,-0.00122786717399,0.00122786717448
0.002,616.97292489,-0.480298963889,-0.480298963931,-1.46863180219e-14,-0.00122786717448,0.00122786717428,616.97292489,0.0108479058136,0.010847905851,2.77151102082e-14,-0.00122786717439,0.00122786717428,616.97292489,0.747568210457,0.747568210348,-1.96651072613e-14,-0.00122786717398,0.00122786717448
0.003,616.97292489,-0.480298963889,-0.480298963931,-2.58419272239e-14,-0.00122786717449,0.00122786717429,616.97292489,0.0108479058127,0.0108479058508,4.09236036841e-14,-0.00122786717439,0.00122786717428,616.97292489,0.747568210457,0.747568210347,-3.65099174748e-14,-0.00122786717398,0.00122786717447
0.004,616.97292489,-0.48029896389,-0.480298963932,-3.84107076562e-14,-0.00122786717449,0.00122786717429,616.97292489,0.0108479058117,0.0108479058506,5.59002954892e-14,-0.00122786717438,0.00122786717427,616.97292489,0.747568210456,0.747568210347,-5.56810212352e-14,-0.00122786717398,0.00122786717447
0.005,616.97292489,-0.48029896389,-0.480298963932,-5.21069895661e-14,-0.0012278671745,0.0012278671743,616.97292489,0.0108479058106,0.0108479058503,7.23011911808e-14,-0.00122786717437,0.00122786717426,616.97292489,0.747568210456,0.747568210347,-7.6736895998e-14,-0.00122786717397,0.00122786717447
0.006,616.97292489,-0.48029896389,-0.480298963932,-6.6618485087e-14,-0.00122786717451,0.00122786717431,616.97292489,0.0108479058096,0.0108479058499,8.97493934989e-14,-0.00122786717437,0.00122786717426,616.97292489,0.747568210457,0.747568210347,-9.91926931388e-14,-0.00122786717398,0.00122786717447
0.007,616.97292489,-0.48029896389,-0.480298963932,-8.1613437188e-14,-0.00122786717451,0.00122786717431,616.97292489,0.0108479058086,0.0108479058495,1.07843745356e-13,-0.00122786717436,0.00122786717425,616.97292489,0.747568210457,0.747568210348,-1.22531350566e-13,-0.00122786717398,0.00122786717447
0.008,616.97292489,-0.48029896389,-0.480298963932,-9.67482258095e-14,-0.00122786717451,0.00122786717431,616.97292489,0.0108479058075,0.0108479058491,1.26168040295e-13,-0.00122786717436,0.00122786717425,616.97292489,0.747568210458,0.747568210348,-1.462154621e-13,-0.00122786717398,0.00122786717448
0.009,616.97292489,-0.480298963891,-0.480298963933,-1.11675256728e-13,-0.00122786717452,0.00122786717432,616.97292489,0.0108479058066,0.0108479058487,1.44300589064e-13,-0.00122786717435,0.00122786717424,616.97292489,0.747568210459,0.74756821035,-1.69699631375e-13,-0.00122786717399,0.00122786717449
0.01,616.97292489,-0.480298963891,-0.480298963933,-1.26050951978e-13,-0.00122786717452,0.00122786717432,616.97292489,0.0108479058058,0.0108479058483,1.61823922456e-13,-0.00122786717435,0.00122786717424,616.97292489,0.747568210461,0.747568210351,-1.92443026316e-13,-0.001227867174,0.0012278671745
0.011,616.97292489,-0.48029896389,-0.480298963932,-1.39543658072e-13,-0.00122786717452,0.00122786717432,616.97292489,0.010847905805,0.0108479058479,1.78334407116e-13,-0.00122786717435,0.00122786717423,616.97292489,0.747568210463,0.747568210353,-2.1392184506e-13,-0.00122786717402,0.00122786717451
0.012,616.97292489,-0.48029896389,-0.480298963932,-1.51841289925e-13,-0.00122786717452,0.00122786717432,616.97292489,0.0108479058044,0.0108479058475,1.93451552695e-13,-0.00122786717435,0.00122786717423,616.97292489,0.747568210465,0.747568210354,-2.33641405675e-13,-0.00122786717403,0.00122786717453
0.013,616.97292489,-0.48029896389,-0.480298963932,-1.62658534236e-13,-0.00122786717452,0.00122786717432,616.97292489,0.0108479058039,0.0108479058471,2.06826795547e-13,-0.00122786717434,0.00122786717423,616.97292489,0.747568210467,0.747568210356,-2.51147580146e-13,-0.00122786717404,0.00122786717455
0.014,616.97292489,-0.48029896389,-0.480298963932,-1.71743446005e-13,-0.00122786717451,0.00122786717431,616.97292489,0.0108479058035,0.0108479058468,2.18151555915e-13,-0.00122786717434,0.00122786717423,616.97292489,0.747568210469,0.747568210359,-2.66037307734e-13,-0.00122786717406,0.00122786717457
0.015,616.97292489,-0.48029896389,-0.480298963932,-1.78883285617e-13,-0.00122786717451,0.00122786717431,616.97292489,0.0108479058033,0.0108479058465,2.27164382036e-13,-0.00122786717434,0.00122786717423,616.97292489,0.747568210472,0.747568210361,-2.77967943545e-13,-0.00122786717408,0.00122786717458
0.016,616.97292489,-0.480298963889,-0.480298963931,-1.83909461223e-13,-0.0012278671745,0.0012278671743,616.97292489,0.0108479058033,0.0108479058463,2.33657015384e-13,-0.00122786717435,0.00122786717423,616.97292489,0.747568210474,0.747568210363,-2.86665224628e-13,-0.0012278671741,0.00122786717461
0.017,616.97292489,-0.480298963889,-0.480298963931,-1.86701461604e-13,-0.0012278671745,0.00122786717429,616.97292489,0.0108479058034,0.0108479058462,2.37479235934e-13,-0.00122786717435,0.00122786717424,616.97292489,0.747568210477,0.747568210366,-2.91929667439e-13,-0.00122786717412,0.00122786717463
0.018,616.97292489,-0.480298963888,-0.48029896393,-1.8718968779e-13,-0.00122786717449,0.00122786717428,616.97292489,0.0108479058037,0.0108479058461,2.3854237426e-13,-0.00122786717435,0.00122786717424,616.97292489,0.74756821048,0.747568210368,-2.93641246429e-13,-0.00122786717414,0.00122786717465
0.019,616.97292489,-0.480298963888,-0.48029896393,-1.85357116964e-13,-0.00122786717448,0.00122786717428,616.97292489,0.0108479058041,0.0108479058461,2.36821407918e-13,-0.00122786717436,0.00122786717424,616.97292489,0.747568210482,0.747568210371,-2.91762242985e-13,-0.00122786717415,0.00122786717467
0.02,616.97292489,-0.480298963887,-0.480298963929,-1.81239759033e-13,-0.00122786717447,0.00122786717426,616.97292489,0.0108479058046,0.0108479058461,2.32355592082e-13,-0.00122786717436,0.00122786717425,616.97292489,0.747568210485,0.747568210373,-2.86338196049e-13,-0.00122786717417,0.00122786717469
0.021,616.97292489,-0.480298963886,-0.480298963929,-1.74925893975e-13,-0.00122786717446,0.00122786717425,616.97292489,0.0108479058053,0.0108479058463,2.25247608196e-13,-0.00122786717437,0.00122786717425,616.97292489,0.747568210487,0.747568210375,-2.77496929508e-13,-0.00122786717419,0.00122786717471
0.022,616.97292489,-0.480298963886,-0.480298963928,-1.66554106172e-13,-0.00122786717445,0.00122786717424,616.97292489,0.010847905806,0.0108479058464,2.1566124856e-13,-0.00122786717437,0.00122786717426,616.97292489,0.74756821049,0.747568210378,-2.65445675925e-13,-0.00122786717421,0.00122786717473
0.023,616.97292489,-0.480298963885,-0.480298963927,-1.56310159696e-13,-0.00122786717444,0.00122786717423,616.97292489,0.0108479058068,0.0108479058467,2.03817688614e-13,-0.00122786717438,0.00122786717426,616.97292489,0.747568210492,0.74756821038,-2.5046636022e-13,-0.00122786717423,0.00122786717475
