# Benchmark Case 3b Acceleration Results: Denoted by grid and degree of freedom
Time,1001_1,1001_2,1001_3,1001_4,1001_5,1001_6,1009_1,1009_2,1009_3,1009_4,1009_5,1009_6,1021_1,1021_2,1021_3,1021_4,1021_5,1021_6
2.397,0.0267251646435,-0.0110048158135,48.17759459,-0.00835845972834,0.172641644672,4.91411881211e-05,0.0233878542365,-0.0010415629895,-15.4816932597,-0.00818877928841,0.0812136750672,2.05847690988e-05,0.019468398707,-0.00487062012282,39.8962637372,-0.00742623206493,-0.150452869887,2.17356069363e-05
2.398,0.0267721210144,-0.0102107379303,48.09817006,-0.0083793382631,0.172477193057,4.4826942418e-05,0.0233207079524,-0.00153672253989,-15.4906379912,-0.00819868185482,0.0811032204062,1.9152021042e-05,0.0194998125602,-0.00388791342071,39.8989104018,-0.00741207266796,-0.150411959285,2.45966526606e-05
2.399,0.0268088129029,-0.00940768530687,48.0157161457,-0.00839880711933,0.172297353826,4.03969445103e-05,0.0232628156276,-0.00201552134413,-15.4972276864,-0.00820752520605,0.0809868314819,1.76660308976e-05,0.019519707577,-0.00293095915793,39.8971657738,-0.00739720634583,-0.150355999196,2.72526416182e-05
2.4,0.0268349322427,-0.00859619621094,47.9302305663,-0.00841677731857,0.172102062976,3.5858680816e-05,0.0232146464956,-0.00247879108272,-15.5014917768,-0.00821530606804,0.0808644171489,1.61271976999e-05,0.0195278618589,-0.00199874520304,39.891059464,-0.00738168119284,-0.150285188554,2.97124428993e-05
2.401,0.0268502443394,-0.00777686432492,47.8417117229,-0.00843316404994,0.17189126417,3.12204137522e-05,0.0231765497057,-0.00292747866579,-15.5034583255,-0.0082220191012,0.0807358914104,1.45361762752e-05,0.019524140201,-0.00109013649287,39.8806201774,-0.00736554763017,-0.150199717791,3.19858499259e-05
2.402,0.0268545898444,-0.00695033215997,47.7501587262,-0.00844788739795,0.171664909072,2.64910694561e-05,0.0231487512499,-0.00336263127759,-15.5031537295,-0.0082276564936,0.0806011740865,1.28938988693e-05,0.0195084954988,-0.000203886092248,39.8658756413,-0.0073488587313,-0.150099768346,3.40834915165e-05
2.403,0.0268478859539,-0.00611728409895,47.6555714176,-0.00846087299498,0.171422957577,2.16801200267e-05,0.0231313521765,-0.00378538043733,-15.500602465,-0.00823220763023,0.0804601914405,1.1201595365e-05,0.0194809694713,0.000661353569771,39.8468525366,-0.0073316704543,-0.149985512182,3.60167415132e-05
2.404,0.026830126823,-0.00527843919138,47.5579503858,-0.00847205258895,0.171165377948,1.67974625414e-05,0.0231243281059,-0.00419692542852,-15.4958268786,-0.00823565884764,0.0803128767608,9.4608113799e-06,0.0194416926969,0.00150701943519,39.823576432,-0.00731404176998,-0.149857111332,3.77976281574e-05
2.405,0.0268013831949,-0.00443454382476,47.4572969782,-0.00848136451829,0.17089214687,1.18532971237e-05,0.0231275300485,-0.00459851645657,-15.4888470286,-0.00823799328144,0.0801591708898,7.67342355829e-06,0.0193908839563,0.00233462666076,39.79607172,-0.00729603467754,-0.149714717441,3.94387443219e-05
2.406,0.0267618012522,-0.00358636439492,47.3536133071,-0.00848875408817,0.170603249416,6.85800629605e-06,0.0231406865113,-0.00499143789372,-15.4796805764,-0.00823919081203,0.0799990226979,5.84165141112e-06,0.0193288488853,0.00314575769493,39.7643615559,-0.0072777141014,-0.149558471338,4.09531596161e-05
