# Benchmark Case 3c Element Force Results: Denoted by element and degree of freedom
# DOF is based on NASTRAN numbering 1-7 are End A and 71-77 are End B
# 1=Moment1; 2=Moment2; 3=Shear1; 4=Shear2; 5=Axial; 6=Torque; 7=WarpingTorque
Time,1001_1,1001_2,1001_3,1001_4,1001_5,1001_6,1001_7,1010_71,1010_72,1010_73,1010_74,1010_75,1010_76,1010_77,1020_71,1020_72,1020_73,1020_74,1020_75,1020_76,1020_77,1101_71,1101_72,1101_73,1101_74,1101_75,1101_76,1101_77,1102_71,1102_72,1102_73,1102_74,1102_75,1102_76,1102_77,1103_71,1103_72,1103_73,1103_74,1103_75,1103_76,1103_77,1104_71,1104_72,1104_73,1104_74,1104_75,1104_76,1104_77
30.01,-1.0956312028e-06,-0.00161905783076,2.61659845163e-07,0.000318054305494,-0.000100202757467,0.00118675931285,0.0,-0.000135112089158,0.155264130557,-2.25567756442e-06,-0.00501619971986,-1.12634428372e-05,-0.00824398371238,0.0,2.61421958315e-13,-7.723902381e-10,7.94070618748e-07,0.17964044319,-4.23060236963e-06,-0.000203547234239,0.0,2.01009665987e-10,1.34023735535e-11,-8.87586409744e-07,2.54225930036e-06,-1.0923696576e-06,-4.24589271349e-07,0.0,1.79960282332e-10,-3.57214638805e-12,-8.85655788473e-07,1.533739273e-07,-1.09056763307e-06,4.25140170535e-07,0.0,-2.08156017414e-10,-4.1790251917e-11,1.94831126087e-06,1.55334879603e-07,1.09237022604e-06,4.24584355548e-07,0.0,-1.63516807154e-10,2.65793651135e-11,1.94637973036e-06,2.54421870327e-06,1.09056809671e-06,-4.25129032109e-07,0.0
30.011,-1.36486384197e-06,-0.00202385906294,3.26965827919e-07,0.000397489284665,-0.000125147060355,0.00144521427341,0.0,-0.000172807610636,0.195394586188,-2.77217738714e-06,-0.00628322842042,-1.41031388299e-05,-0.0101539476433,0.0,3.3271920922e-13,-9.8352629178e-10,1.01379163067e-06,0.230324219237,-5.37018393325e-06,-0.00024425237596,0.0,2.57750245869e-10,1.71114124755e-11,-1.11000581802e-06,3.13816066395e-06,-1.36515839174e-06,-5.30748326629e-07,0.0,2.3076262812e-10,-4.6441106707e-12,-1.10760032638e-06,1.52654891437e-07,-1.36290643706e-06,5.314337056e-07,0.0,-2.66915777396e-10,-5.3643784214e-11,2.43489127629e-06,1.55105423064e-07,1.36515912044e-06,5.307419906e-07,0.0,-2.09683562793e-10,3.40057074247e-11,2.43248462081e-06,3.14060920936e-06,1.36290703118e-06,-5.31419429515e-07,0.0
30.012,-1.689655517e-06,-0.00251324587968,4.05626974203e-07,0.000493503931179,-0.000155158207488,0.00177964008625,0.0,-0.000218234931656,0.243744350616,-3.37496888155e-06,-0.00781038690795,-1.58949118416e-05,-0.012399437188,0.0,4.18556776041e-13,-1.23605234204e-09,1.27710346313e-06,0.291158524684,-6.73132812023e-06,-0.000292262972444,0.0,3.25850951518e-10,2.15822306754e-11,-1.37968866023e-06,3.87982790859e-06,-1.69497496535e-06,-6.59091215407e-07,0.0,2.91735736853e-10,-5.9120980184e-12,-1.37671054694e-06,1.73037411682e-07,-1.69218107691e-06,6.59938874324e-07,0.0,-3.37440046577e-10,-6.78523960627e-11,3.02228978165e-06,1.76077532703e-07,1.69497588643e-06,6.59083173516e-07,0.0,-2.65092822592e-10,4.2938261006e-11,3.01931019896e-06,3.88286551911e-06,1.6921818276e-06,-6.59920832536e-07,0.0
30.013,-1.94847663058e-06,-0.00291371241154,4.70240067052e-07,0.000571927443029,-0.000179762205433,0.00195536603576,0.0,-0.000262262830126,0.285953944069,-3.82001082784e-06,-0.00909124817695,-1.91759697639e-05,-0.0140617520591,0.0,4.99990046074e-13,-1.47888252746e-09,1.53392904257e-06,0.351976859295,-8.01496339945e-06,-0.000314697124652,0.0,3.93982726509e-10,2.5907583706e-11,-1.59997706162e-06,4.38730567585e-06,-1.96433205936e-06,-7.64116396208e-07,0.0,3.52743065219e-10,-7.31037682282e-12,-1.5965414588e-06,9.12750104566e-08,-1.96109269737e-06,7.65091676165e-07,0.0,-4.07999371068e-10,-8.21860840202e-11,3.50337729155e-06,9.47999075627e-08,1.96433317259e-06,7.64106597462e-07,0.0,-3.20543591613e-10,5.17235146882e-11,3.49993991687e-06,4.39082753882e-06,1.9610936041e-06,-7.65069876705e-07,0.0
30.014,-2.13088952544e-06,-0.00321111862087,5.18549820719e-07,0.000629961778631,-0.000198091965795,0.00195112742943,0.0,-0.000304566669021,0.321050438871,-4.08061742277e-06,-0.0100865856314,-2.37681594086e-05,-0.0150411574857,0.0,5.76327511839e-13,-1.71021863623e-09,1.78306951772e-06,0.412774225534,-9.20687474e-06,-0.000307222272369,0.0,4.62147461312e-10,3.0067192866e-11,-1.76305999074e-06,4.62720795249e-06,-2.16358667864e-06,-8.4211599413e-07,0.0,4.13787380642e-10,-8.85656367908e-12,-1.75930027699e-06,-1.04956138158e-07,-2.16001378997e-06,8.43178753594e-07,0.0,-4.78596174231e-10,-9.66610448618e-11,3.86119863571e-06,-1.01068109612e-07,2.16358798371e-06,8.42104379002e-07,0.0,-3.76040070757e-10,6.03407090408e-11,3.85743685121e-06,4.63109242403e-06,2.16001485211e-06,-8.43153205993e-07,0.0
30.015,-2.22923519128e-06,-0.00339518599981,5.48872508558e-07,0.000665564709566,-0.000209500054854,0.00175576505255,0.0,-0.000344849408968,0.348323543058,-4.13412709419e-06,-0.0107675179443,-2.90988888955e-05,-0.0152540684039,0.0,6.47092216459e-13,-1.92848355807e-09,2.02351038559e-06,0.473553594729,-1.02946438269e-05,-0.000266310998339,0.0,5.30353714152e-10,3.404999212e-11,-1.86335406962e-06,4.57943328459e-06,-2.28573119536e-06,-8.90394939991e-07,0.0,4.7487697127e-10,-1.05603006943e-11,-1.85941705228e-06,-4.20440130472e-07,-2.28194828932e-06,8.91501014742e-07,0.0,-5.49239685476e-10,-1.11287253796e-10,4.08332268453e-06,-4.163231922e-07,2.28573269199e-06,8.90381441899e-07,0.0,-4.31591051058e-10,6.87789523988e-11,4.07938330153e-06,4.58354614383e-06,2.28194950616e-06,-8.9147172938e-07,0.0
30.016,-2.2388381806e-06,-0.00345974499549,5.60134973837e-07,0.000677504184434,-0.000213572639215,0.00136895017182,0.0,-0.000382822954826,0.367342116339,-3.9624672443e-06,-0.0111162239321,-3.41629528185e-05,-0.0146349846912,0.0,7.12020871237e-13,-2.13230235631e-09,2.25438917328e-06,0.534317877293,-1.12675971954e-05,-0.000189315634227,0.0,5.98607358993e-10,3.7854266049e-11,-1.89764767523e-06,4.23808260346e-06,-2.32654398642e-06,-9.07335833054e-07,0.0,5.36017531719e-10,-1.24225391464e-11,-1.89368841723e-06,-8.51836160474e-07,-2.32268194288e-06,9.08438604586e-07,0.0,-6.19936312718e-10,-1.26066019174e-10,4.16213239486e-06,-8.47632565611e-07,2.32654567428e-06,9.07320380214e-07,0.0,-4.87202548818e-10,7.7036548314e-11,4.15817048055e-06,4.2422815981e-06,2.32268331367e-06,-9.08405592432e-07,0.0
30.017,-2.15818277055e-06,-0.00340294669879,5.51909292786e-07,0.000665400257261,-0.000210144185894,0.000801606665193,0.0,-0.000418191656613,0.377969283925,-3.55285142724e-06,-0.0111265773517,-3.74960459374e-05,-0.0131388723387,0.0,7.71073119738e-13,-2.32052038395e-09,2.47500404316e-06,0.595069880311,-1.21169612658e-05,-7.45340067766e-05,0.0,6.6691144826e-10,4.14878788304e-11,-1.86520890873e-06,3.61206843154e-06,-2.28473331832e-06,-8.92454441261e-07,0.0,5.97211868594e-10,-1.44351962558e-11,-1.86138524719e-06,-1.38738364569e-06,-2.28092595805e-06,8.93506497837e-07,0.0,-6.906893826e-10,-1.40989683798e-10,4.09508792262e-06,-1.38323887273e-06,2.28473519712e-06,8.9243695865e-07,0.0,-5.42877381657e-10,8.51215334049e-11,4.09126131853e-06,3.61620808395e-06,2.28092748201e-06,-8.9346977018e-07,0.0
30.018,-1.98898666885e-06,-0.00322732110004,5.24425949793e-07,0.000629736808225,-0.00019930449211,7.5873483855e-05,0.0,-0.000450629077654,0.38036739361,-2.89848197983e-06,-0.0108043942886,-3.71630000378e-05,-0.0107434509365,0.0,8.24432213749e-13,-2.49221713309e-09,2.684817243e-06,0.65581227401,-1.28359795446e-05,7.87493474294e-05,0.0,7.35266210303e-10,4.49684735381e-11,-1.76779937397e-06,2.72514399728e-06,-2.16197744335e-06,-8.46414952233e-07,0.0,6.58459977779e-10,-1.65811226808e-11,-1.76426630713e-06,-2.00696119743e-06,-2.15835700792e-06,8.47369788452e-07,0.0,-7.61499185682e-10,-1.56041375391e-10,3.88481594392e-06,-2.00301904283e-06,2.16197951278e-06,8.46395363627e-07,0.0,-5.98615448943e-10,9.30517545573e-11,3.88127965272e-06,2.72908051187e-06,2.15835868425e-06,-8.47329356618e-07,0.0
30.019,-1.73616931693e-06,-0.00293968005992,4.78564981916e-07,0.000571842712389,-0.000181397769343,-0.000775401276613,0.0,-0.000479748684703,0.374992504671,-1.99923433316e-06,-0.0101672835358,-3.07613025489e-05,-0.0074513578651,0.0,8.72496998516e-13,-2.64671556775e-09,2.88345331858e-06,0.716547561479,-1.34199898445e-05,0.000270247440772,0.0,8.03668993261e-10,4.83228471651e-11,-1.60959356939e-06,1.61534180302e-06,-1.96285971116e-06,-7.7100449034e-07,0.0,7.19758983171e-10,-1.88345189136e-11,-1.60649769363e-06,-2.68250725465e-06,-1.95955240385e-06,7.71818189992e-07,0.0,-8.32362895127e-10,-1.71195788672e-10,3.5390221046e-06,-2.6789049872e-06,1.96286197092e-06,7.70982720367e-07,0.0,-6.54413429648e-10,1.00854066613e-10,3.53592272702e-06,1.61893791182e-06,1.95955423177e-06,-7.71774065037e-07,0.0
